1.	0.2059559626091306
1.2589254117941673	0.19493436692026245
1.5848931924611136	0.18378693770005478
1.9952623149688797	0.17200255599926267
2.51188643150958	0.1599759221222579
3.1622776601683795	0.14883070659734232
3.981071705534973	0.13709317693485612
5.011872336272724	0.12681480877365614
6.309573444801933	0.11714885260355666
7.943282347242816	0.10802915807970524
10.	0.09963800666155191
12.589254117941675	0.09015077744083502
15.848931924611142	0.08004719381200784
19.952623149688797	0.0683428458983211
25.11886431509581	0.05585737664280528
31.622776601683793	0.044925852946381496
39.810717055349734	0.034594249193533634
50.11872336272725	0.026737798218099466
63.09573444801933	0.02035825482547089
79.43282347242817	0.015258031913624905
100.	0.011444286066441935
125.89254117941675	0.008171817787093211
158.48931924611142	0.005836797948902218
199.52623149688807	0.0041001267681298244
251.18864315095823	0.002832426585067963
316.22776601683796	0.001956762799098249
398.1071705534973	0.0013184198899783457
501.18723362727246	0.0008883289398753511
630.9573444801937	0.0005941269943058048
794.3282347242822	0.00027871749433004955
1000.	0.00018507677997088484
