9.076188573507990021e-02,7.225983757096246518e-02,-4.949925556618795658e-02,9.421790145586309700e-03,-8.202880597745945690e-02,-1.323031392925457794e-01,3.388757899251549147e-03
7.225983766652811779e-02,6.460544091635406216e-02,-1.388441590287279280e-02,2.802503694730941203e-03,-6.577124726134196686e-02,-1.386831742626133401e-01,-3.092557319948243798e-03
-4.949925507861684115e-02,-1.388441544617122388e-02,2.640618789040694026e-01,2.334243862781682985e-02,2.718203228741809460e-02,-1.047150838166248897e-02,-1.470956899604576248e-02
9.421790109548361034e-03,2.802503662798798943e-03,2.334243863502951169e-02,2.785372823598309192e-02,-2.655725957489087855e-03,2.136293684767126902e-02,9.227608613242520991e-03
-8.202880602112760933e-02,-6.577124720924817924e-02,2.718203276300342960e-02,-2.655725991779452240e-03,9.109691210001043260e-02,1.256739961305618491e-01,-5.882692937662498123e-03
-1.323031396134597137e-01,-1.386831743687251817e-01,-1.047150733880460906e-02,2.136293679799206036e-02,1.256739963498188506e-01,4.357918420207793075e-01,2.925999197247153988e-02
3.388757829522503692e-03,-3.092557379998530157e-03,-1.470956896090502668e-02,9.227608614810967752e-03,-5.882692873355348240e-03,2.925999210360117134e-02,3.640330092605327528e-02
